tipo_teste,metrica,estrategia_a,estrategia_b,n_pares,media_a,media_b,media_diff_a_menos_b,mediana_diff_a_menos_b,bootstrap_ci_low,bootstrap_ci_high,wilcoxon_stat,wilcoxon_pvalue,permutation_pvalue,cohen_dz,vencedor_media,significativo_wilcoxon_5pct,significativo_permutation_5pct
pareado_estrategias,sortino,markowitz_puro__min_vol,markowitz_restrito__min_vol,17,1.9444933189657254,1.7427129622881603,0.20178035667756553,0.08505918743978391,0.047964131163913806,0.3682027487623651,31.0,0.030517578125,0.026794641071785644,0.5898476659603316,markowitz_puro__min_vol,True,True
pareado_estrategias,sortino,markowitz_puro__min_vol,markowitz_restrito__max_sharpe,17,1.9444933189657254,2.11439446463033,-0.16990114566460462,-0.07713321168374421,-0.3431303244314988,-0.010204188852916097,48.0,0.190093994140625,0.0687862427514497,-0.46490669363015397,markowitz_restrito__max_sharpe,False,False
pareado_estrategias,sortino,equal_weight,markowitz_puro__min_vol,17,1.7517918134161667,1.9444933189657254,-0.1927015055495587,-0.05891376058313735,-0.39796255558212695,-0.006863642819800005,50.0,0.2246856689453125,0.08758248350329934,-0.4585779872008257,markowitz_puro__min_vol,False,False
pareado_estrategias,sortino,markowitz_restrito__min_vol,hrp,17,1.7427129622881603,1.7104003016887734,0.0323126605993866,0.0,-0.017105153535102863,0.0805941415632601,33.0,0.22089889066779878,0.21755648870225955,0.3063858184582541,markowitz_restrito__min_vol,False,False
pareado_estrategias,sortino,equal_weight,hrp,17,1.7517918134161667,1.7104003016887734,0.04139151172739341,0.05566333926284095,-0.016951573111260797,0.10247030779994361,47.0,0.17425537109375,0.21875624875024996,0.3122370483194562,equal_weight,False,False
pareado_estrategias,sortino,equal_weight,markowitz_restrito__min_vol,17,1.7517918134161667,1.7427129622881603,0.009078851128006804,0.004135003925690661,-0.04528092605771315,0.06261822355075321,63.0,0.54766845703125,0.7594481103779244,0.0771389580007739,equal_weight,False,False
pareado_estrategias,vol_anual,equal_weight,markowitz_puro__min_vol,17,0.16297707521629304,0.14182721104739793,0.021149864168895083,0.012608304126887987,0.013450105049896235,0.029215834246658183,0.0,1.52587890625e-05,0.0001999600079984003,1.273006819544829,markowitz_puro__min_vol,True,True
pareado_estrategias,vol_anual,markowitz_puro__min_vol,markowitz_restrito__min_vol,17,0.14182721104739793,0.15362130867154072,-0.01179409762414279,-0.011703674036882855,-0.015311119406970549,-0.008261646068488686,0.0,1.52587890625e-05,0.0001999600079984003,-1.572997557279684,markowitz_puro__min_vol,True,True
pareado_estrategias,vol_anual,markowitz_puro__min_vol,hrp,17,0.14182721104739793,0.1571173373720469,-0.015290126324648934,-0.010221101854800102,-0.02118692262687299,-0.009549341066828717,0.0,1.52587890625e-05,0.0001999600079984003,-1.2412252022203079,markowitz_puro__min_vol,True,True
pareado_estrategias,vol_anual,markowitz_puro__min_vol,markowitz_restrito__max_sharpe,17,0.14182721104739793,0.16232712906295435,-0.020499918015556437,-0.01431501030298632,-0.028182572408557306,-0.012899268410405187,0.0,1.52587890625e-05,0.0001999600079984003,-1.2500456861383726,markowitz_puro__min_vol,True,True
pareado_estrategias,vol_anual,equal_weight,hrp,17,0.16297707521629304,0.1571173373720469,0.005859737844246144,0.005210176181454834,0.0033939239676862103,0.008554781098460546,2.0,4.57763671875e-05,0.0001999600079984003,1.055032799553726,hrp,True,True
pareado_estrategias,vol_anual,markowitz_puro__min_vol,markowitz_puro__max_sharpe,17,0.14182721104739793,0.159031525330094,-0.017204314282696035,-0.01691525725385655,-0.02353591643866972,-0.01135455130115599,0.0,0.00043777719457466354,0.0001999600079984003,-1.2679910559411718,markowitz_puro__min_vol,True,True
pareado_estrategias,vol_anual,equal_weight,markowitz_restrito__min_vol,17,0.16297707521629304,0.15362130867154072,0.00935576654475229,0.005867076025256407,0.004680250591636791,0.014169573639517185,24.0,0.010986328125,0.0021995600879824036,0.9427101365703767,markowitz_restrito__min_vol,True,True
pareado_estrategias,vol_anual,markowitz_restrito__min_vol,markowitz_restrito__max_sharpe,17,0.15362130867154072,0.16232712906295435,-0.008705820391413648,-0.007463599347502042,-0.013885480887725966,-0.0038213536274997674,0.0,0.007685794055213263,0.002599480103979204,-0.8026706872051279,markowitz_restrito__min_vol,True,True
pareado_estrategias,vol_anual,markowitz_restrito__max_sharpe,hrp,17,0.16232712906295435,0.1571173373720469,0.005209791690907502,0.0012607290010101802,0.001737515361622843,0.00891734578835848,17.0,0.025842854459788903,0.014997000599880024,0.6598209425044528,hrp,True,True
pareado_estrategias,vol_anual,markowitz_restrito__min_vol,hrp,17,0.15362130867154072,0.1571173373720469,-0.0034960287005061457,-0.004655014107778327,-0.006602051558859103,-0.00025469047394912194,23.0,0.06403929052055472,0.055188962207558485,-0.5024825061504615,markowitz_restrito__min_vol,False,False
