data,equal_weight,markowitz_puro__min_vol,markowitz_puro__max_sharpe,markowitz_restrito__min_vol,markowitz_restrito__max_sharpe,hrp
2023-02-28,328.90683255570735,266.78123503732036,448.7909024831961,285.820154048798,518.2464339443438,285.921145423485
2023-03-31,333.95517220404963,270.3501785990935,465.93239198163604,288.37335496147466,534.3519216901316,289.8286031395415
2023-04-30,331.0460212817361,270.1280754027833,465.26054298316336,286.6143090593057,530.4959839043149,287.178586255804
2023-05-31,327.0555969036121,271.0912381003625,472.83856272744697,285.9253102059305,534.612231555749,286.0849057707348
2023-06-30,334.5542125111901,274.40109473152813,479.85637610312256,292.6547260357567,550.5096817857386,290.3740439466199
2023-07-31,340.3819565607802,279.2102179965494,486.12746172117244,298.7031421306662,556.889256035943,295.19829631006434
2023-08-31,334.6015539426682,277.6749475753703,484.10599316507546,293.0313985465065,546.2234740472112,292.2964478916658
2023-09-30,333.0202553979624,277.9100992483885,485.326170014421,292.576607086163,546.4760227937105,289.04043396506995
2023-10-31,325.8565622953171,280.3298128733379,501.25909179149374,286.52136880377,549.7338083630539,284.6904356031007
2023-11-30,345.6617176914273,291.5048288478757,525.4742756839603,300.72811787036915,586.3552672898156,301.84361627763997
2023-12-31,358.66578517525954,298.1932539367284,540.2695676041557,310.68691269918065,610.684435865864,311.2792073735434
2024-01-31,357.29510371680914,296.8149683810565,541.0077717058119,308.03713152777783,609.7513270863262,309.90041213467265
2024-02-29,372.49238312209195,303.1775684450032,566.8952405846353,318.825103639816,650.742134089345,317.7566751762698
2024-03-31,389.2602311564895,315.5255502147994,597.6234761104243,330.5435255563625,685.5402425706109,333.2570451219651
2024-04-30,390.2743885059307,320.50746765379404,601.7313743993444,330.9793112388949,678.003111660819,338.038978039934
2024-05-31,409.2803217084987,324.8533408074212,616.1564865901537,341.12954311712826,708.5972747885927,351.89892826095684
2024-06-30,429.5858595172703,339.54923314701205,649.4805638402835,355.7369992560526,743.8203873415857,368.4625593731861
2024-07-31,445.34956410939986,355.4672925859435,677.2854470686082,368.1499606838799,768.2085621332252,383.0379122668833
2024-08-31,455.96791810977277,368.2394688946556,694.001463157797,378.46436248812876,782.3773532691787,394.02263867538835
2024-09-30,452.6154952172889,364.7298247033909,687.8730316778491,375.4134621528019,774.6948599647086,390.93061182280104
2024-10-31,469.7733488816847,381.67242255500383,732.343467311477,388.25379270711113,815.632395532168,409.07969684970686
2024-11-30,497.8853218015009,386.30925895337555,763.2456774961908,402.36495611320515,877.3106171757753,427.11778975189645
2024-12-31,495.29324135655884,385.434306033134,765.4570038210627,399.70014521603485,873.8928218708743,425.774435111457
2025-01-31,491.34046107237646,389.9620261033831,779.2469813807502,398.7487371562081,876.3025372878909,424.9092698752043
2025-02-28,487.8604011768883,388.21257018984767,761.3234790945941,396.6416420822248,852.847118067164,423.53796245817074
2025-03-31,485.44027782777556,404.6064838082306,787.2036397520224,401.4047131094489,852.1562216793143,428.9437133236551
2025-04-30,484.6765911484547,407.0705755172046,799.054577127296,401.58456306531025,862.4697376376474,431.51165162797616
2025-05-31,513.7228585784547,418.8232844940255,828.8403672647017,423.01464470135215,916.157345180666,452.2151052932061
2025-06-30,519.1271804135444,418.5865750303511,828.869646895906,427.00903326119277,924.1687525742177,452.5491676934825
2025-07-31,527.9338704051154,420.36525928321504,838.6766528575839,431.9283105838382,940.7617427976551,456.9850595631441
2025-08-31,527.0206208137232,430.7268540003336,849.3024390830575,435.43941520616585,937.244437158106,459.25129579731265
2025-09-30,536.4187041877124,450.9585438511091,896.6573625488646,444.5662645109874,962.4259757104047,471.13950026718146
2025-10-31,558.6905092373902,465.688741305761,926.8084442406904,459.66159559101055,999.5964444545637,496.4297326093504
2025-11-30,556.8063180727413,482.88971343355644,947.026084627876,465.32728900408233,992.0500637195211,502.75020601949683
2025-12-31,577.1988872890745,495.5466944900313,969.3700479316993,477.0623806103579,1016.6338889680721,521.4705395466318
2026-01-31,586.8359647079609,530.8379917429203,1021.2434359510805,496.2487497591918,1034.4444657037022,538.4765671920824
2026-02-28,599.3322198459093,556.7806254478076,1049.1622315450522,512.4213716117794,1046.6095497434194,555.9515121846961
2026-03-31,585.065505727958,555.3064219214624,1050.0429552260894,512.5477851326617,1040.8475353946988,541.2424664769771
2026-04-30,590.5224061594625,554.7163246927931,1058.6269069888135,514.0972604967342,1057.750226310748,542.7570334256509
