data,etfs_com_tudo__max_sharpe,etfs_com_ouro_btc__max_sharpe,etfs_com_btc_petroleo__max_sharpe,etfs_com_btc__max_sharpe,etfs_com_ouro_petroleo__max_sharpe,etfs_com_ouro__max_sharpe,etfs_com_tudo__min_vol,etfs_com_ouro_btc__min_vol,etfs_com_petroleo__max_sharpe,etfs_todos__max_sharpe,etfs_com_ouro_petroleo__min_vol,etfs_com_ouro__min_vol,etfs_com_btc_petroleo__min_vol,etfs_com_btc__min_vol,etfs_exterior__max_sharpe,etfs_com_petroleo__min_vol,etfs_todos__min_vol,etfs_america_norte__max_sharpe,etfs_america_norte__min_vol,etfs_global__max_sharpe,etfs_global__min_vol,etfs_exterior__min_vol,etfs_desenvolvidos_emergentes__max_sharpe,etfs_desenvolvidos_emergentes__min_vol,etfs_latam__max_sharpe,etfs_latam__min_vol,etfs_asia__max_sharpe,etfs_asia__min_vol,etfs_europa__max_sharpe,etfs_europa__min_vol,etfs_oceania__max_sharpe,etfs_oceania__min_vol,etfs_brasil__max_sharpe,etfs_brasil__min_vol
2015-12-31,141.68054368305167,143.6593065523886,143.21353010308192,145.8476464923386,131.17519335349763,133.19241935864565,129.73492912085965,133.16941700714978,132.42252153910897,134.50279161331292,127.58751132165018,130.95993310936396,131.34483708340653,134.0045569924468,146.39558498091048,129.34035568110914,132.28512060731362,150.63094882333047,150.63094882333047,151.05050722140382,151.05050722140382,142.21368518859123,140.31236225913636,140.31236225913636,140.35314385521443,140.35314385521443,141.4603177859467,141.4603177859467,144.1221288154839,144.1221288154839,146.64370628762,146.64370628762,90.6565926818952,90.6565926818952
2016-01-31,136.28198217399023,138.68181417508342,136.2655589671101,139.21833863335004,127.54492458732163,129.83232458025242,125.06546553864975,129.0504117671457,127.21681280093581,129.5696716319632,123.32124479139597,127.21881840821287,125.23658675931226,128.3148709019685,142.77229727923213,123.72492551532682,127.02384581559171,146.88874276466206,146.88874276466206,146.61989358720655,146.61989358720655,139.2808554816796,136.4842426573213,136.4842426573213,141.47209298124878,141.47209298124878,135.88569501429134,135.88569501429134,139.23462170952797,139.23462170952797,140.63854662373774,140.63854662373774,83.3240266734984,83.3240266734984
2016-02-29,137.83780309492832,141.05977267710898,136.94405967981098,140.48866849714145,127.42741328776329,130.13744838606024,124.0136391134796,128.2485914563734,126.10868011838276,128.69592731859706,121.78135537379559,125.98146047489638,122.59075185417313,126.04133185727038,139.10326518534163,120.698238261945,124.29725865996136,141.07081419164925,141.07081419164925,140.34042945904326,140.34042945904326,134.63440539300015,130.35784779008281,130.35784779008281,142.43355598526279,142.43355598526279,129.63704858634077,129.63704858634077,130.56944465387775,130.56944465387775,137.7739407271892,137.7739407271892,87.86989955497032,87.86989955497032
2016-03-31,137.1823556103329,140.41420301871236,137.3400040855153,140.88534645017435,128.12212938590636,130.83036474227916,124.90681233623928,128.94578942180382,127.94034164001869,130.54871959472726,122.88986929155843,126.98683078806849,124.35329341025319,128.11660585941257,136.75675790828475,122.71405379132096,126.49133994685519,138.08310874557307,138.08310874557307,136.86450043165596,136.86450043165596,133.19857674281647,129.90752833280666,129.90752833280666,140.5264571550821,140.5264571550821,129.17282658908138,129.17282658908138,127.56049847674278,127.56049847674278,140.98834894422018,140.98834894422018,100.5880594522355,100.5880594522355
2016-04-30,138.2214239833941,140.4981000420329,137.70871769307107,140.43796079633765,128.28054606217677,130.38716366762813,126.34350504944543,129.3227260799232,127.72006264059166,129.61982701825926,124.1897157965753,127.19445566684449,125.39730735337685,127.92182505695384,133.96620378013904,123.5787552293019,126.19501118989207,136.4068911159971,136.4068911159971,134.4900308386643,134.4900308386643,131.2032909294708,127.57936940765669,127.57936940765669,141.10708037523125,141.10708037523125,123.42960101281535,123.42960101281535,126.96137909254092,126.96137909254092,139.72281101861887,139.72281101861887,106.94523468690338,106.94523468690338
2016-05-31,141.15489247808955,143.17048548751697,141.62500259541667,144.13768257477045,128.6115420146714,130.51066022736964,126.77142859999987,129.21113897874704,128.86769206559666,130.55436383169337,124.05309365517047,126.48747639872573,126.32466589809204,128.15658571860757,137.38524615290189,123.97395576753836,126.02805176124185,142.23981556665208,142.23981556665208,138.19533283482366,138.19533283482366,132.0047151894841,128.36690542964703,128.36690542964703,137.38546045664177,137.38546045664177,127.07310939650212,127.07310939650212,128.89238618684982,128.89238618684982,141.77621427314088,141.77621427314088,98.94558387025438,98.94558387025438
2016-06-30,137.78772554791544,140.3689646921353,137.79676152468548,140.62490340288997,123.1522708414852,125.23720643257212,121.51768511172749,123.8268934057517,122.9710466478797,124.68850118816661,118.28815398250607,120.65034162027027,120.00495493552066,122.10464919342758,126.79774290128769,117.24442402856585,119.39320770163178,129.43003176046963,129.43003176046963,124.46015027323895,124.46015027323895,121.9230656685123,117.82891350565268,117.82891350565268,131.28551176892282,131.28551176892282,117.66085235626558,117.66085235626558,111.9568030458111,111.9568030458111,132.0456858559783,132.0456858559783,106.65930659923663,106.65930659923663
2016-07-31,144.89548833730444,148.99483119830728,145.3539834519105,149.58694752776015,131.12472246469355,134.21957780901147,128.44986258636555,132.38943674125855,131.31545076148527,134.0518446753157,125.29549224996481,129.2084978896545,127.07763479122849,130.71039226627857,133.96495871122087,124.46011417566037,128.06854717331294,135.3722304473764,135.3722304473764,131.24229445526603,131.24229445526603,128.48176389605544,124.96414407627807,124.96414407627807,135.04008677139305,135.04008677139305,126.26090198910427,126.26090198910427,118.2706545505287,118.2706545505287,144.2355214263127,144.2355214263127,120.59660902068825,120.59660902068825
2016-08-31,142.35105290906975,145.9589452201074,143.2555711369945,147.02563536759698,129.73817066923158,132.51331910450617,127.34800130645651,130.84200897386782,130.38570142916984,132.82049268837926,124.39854425117053,127.88892088769592,126.51952521973087,129.8416929139175,132.52946024748093,124.00276388036457,127.31247405926429,134.77891542319776,134.77891542319776,129.91219066900297,129.91219066900297,126.89184173278075,124.11453087605908,124.11453087605908,131.44575262265158,131.44575262265158,126.58966625584628,126.58966625584628,118.25222688190362,118.25222688190362,140.43089113210664,140.43089113210664,120.86734494103601,120.86734494103601
2016-09-30,146.54855851875232,150.2014757491235,147.86455591127606,151.49544204740747,133.25960273524797,135.92472184685016,130.7899887196168,133.89005423832165,134.05286603304899,136.33173043193355,127.59558190557898,130.6713163625158,129.9488662689732,132.93003683365836,136.40125370695776,127.19261359157052,130.16472265849364,138.38827289579578,138.38827289579578,132.27853007772802,132.27853007772802,130.0154634529632,127.68925352135855,127.68925352135855,133.81453205157075,133.81453205157075,131.2103428316179,131.2103428316179,119.39580485900687,119.39580485900687,143.83013745509865,143.83013745509865,121.63518941268158,121.63518941268158
2016-10-31,147.40260372385907,151.39644258601575,149.1798415877527,153.0615815709609,132.0986987134666,134.88990893039977,130.1585790422313,133.00362896071545,133.33400149218303,135.68675403632156,126.52161788021125,129.49852693119263,129.2475248400991,132.43298995095802,132.31509440202709,126.172900389359,129.27891382245642,133.27781544040653,133.27781544040653,127.27211274161748,127.27211274161748,127.4405924548027,123.33149000657278,123.33149000657278,137.1451062968048,137.1451062968048,126.82279557131902,126.82279557131902,114.50009981370131,114.50009981370131,133.27969410804127,133.27969410804127,132.74183747476005,132.74183747476005
2016-11-30,153.59310797533055,157.17341652574953,156.52119360407764,160.33585174715978,136.45951480328537,139.17312973363232,134.3953274949646,137.00430790941246,138.76430104175,141.06417804867243,130.43195143530696,133.03157227955137,134.4589784450784,136.85159653098998,141.6914475023795,131.09961305645172,133.6095765078645,149.73864248785483,149.73864248785483,137.56228577476804,137.56228577476804,133.16653075718295,129.22818308719454,129.22818308719454,136.85982933986043,136.85982933986043,132.74360149315976,132.74360149315976,120.32505518364265,120.32505518364265,143.18915349453715,143.18915349453715,124.66216016257101,124.66216016257101
