carteira,tipo,carteira_tipo,ativo,peso_%
etfs_exterior,min_vol,etfs_exterior__min_vol,ECH,10.0
etfs_exterior,min_vol,etfs_exterior__min_vol,EWH,10.0
etfs_exterior,min_vol,etfs_exterior__min_vol,EWJ,10.0
etfs_exterior,min_vol,etfs_exterior__min_vol,EWU,10.0
etfs_exterior,min_vol,etfs_exterior__min_vol,EWW,10.0
etfs_exterior,min_vol,etfs_exterior__min_vol,IEMG,10.0
etfs_exterior,min_vol,etfs_exterior__min_vol,ARGT,5.8212
etfs_exterior,min_vol,etfs_exterior__min_vol,ACWI,5.0158
etfs_exterior,min_vol,etfs_exterior__min_vol,XLE,2.878
etfs_exterior,min_vol,etfs_exterior__min_vol,EZA,2.2851
etfs_global,max_sharpe,etfs_global__max_sharpe,ACWI,33.3333
etfs_global,max_sharpe,etfs_global__max_sharpe,VEA,33.3333
etfs_global,max_sharpe,etfs_global__max_sharpe,VT,33.3333
etfs_global,min_vol,etfs_global__min_vol,ACWI,33.3333
etfs_global,min_vol,etfs_global__min_vol,VEA,33.3333
etfs_global,min_vol,etfs_global__min_vol,VT,33.3333
etfs_latam,max_sharpe,etfs_latam__max_sharpe,ARGT,33.3333
etfs_latam,max_sharpe,etfs_latam__max_sharpe,ECH,33.3333
etfs_latam,max_sharpe,etfs_latam__max_sharpe,EWW,33.3333
etfs_latam,min_vol,etfs_latam__min_vol,ARGT,33.3333
etfs_latam,min_vol,etfs_latam__min_vol,ECH,33.3333
etfs_latam,min_vol,etfs_latam__min_vol,EWW,33.3333
etfs_oceania,max_sharpe,etfs_oceania__max_sharpe,ENZL,50.0
etfs_oceania,max_sharpe,etfs_oceania__max_sharpe,EWA,50.0
etfs_oceania,min_vol,etfs_oceania__min_vol,ENZL,50.0
etfs_oceania,min_vol,etfs_oceania__min_vol,EWA,50.0
etfs_todos,max_sharpe,etfs_todos__max_sharpe,ARGT,10.0
etfs_todos,max_sharpe,etfs_todos__max_sharpe,BOVA11.SA,10.0
etfs_todos,max_sharpe,etfs_todos__max_sharpe,EWT,10.0
etfs_todos,max_sharpe,etfs_todos__max_sharpe,QQQ,10.0
etfs_todos,max_sharpe,etfs_todos__max_sharpe,SMAL11.SA,10.0
etfs_todos,max_sharpe,etfs_todos__max_sharpe,SPY,10.0
