data,ticker_1,ticker_2,janela,correlacao
2020-11-20,QQQ,BTC-USD,12m,0.5270374661312756
2020-11-23,QQQ,BTC-USD,12m,0.526874538542638
2020-11-24,QQQ,BTC-USD,12m,0.5285151705556357
2020-11-25,QQQ,BTC-USD,12m,0.5273790040662799
2020-11-26,QQQ,BTC-USD,12m,0.5237598063858732
2020-11-27,QQQ,BTC-USD,12m,0.5239935513468477
2020-11-30,QQQ,BTC-USD,12m,0.5146163897211811
2020-12-01,QQQ,BTC-USD,12m,0.5120032758355438
2020-12-02,QQQ,BTC-USD,12m,0.5142529423700212
2020-12-03,QQQ,BTC-USD,12m,0.5142802977186531
2020-12-04,QQQ,BTC-USD,12m,0.5185942182588095
2020-12-07,QQQ,BTC-USD,12m,0.5188202535195917
2020-12-08,QQQ,BTC-USD,12m,0.518957701608494
2020-12-09,QQQ,BTC-USD,12m,0.517467170318085
2020-12-10,QQQ,BTC-USD,12m,0.5168019191042355
2020-12-11,QQQ,BTC-USD,12m,0.5189587223113453
2020-12-14,QQQ,BTC-USD,12m,0.5196340143301406
2020-12-15,QQQ,BTC-USD,12m,0.5198204283627211
2020-12-16,QQQ,BTC-USD,12m,0.5151242848669786
2020-12-17,QQQ,BTC-USD,12m,0.5141983203725297
2020-12-18,QQQ,BTC-USD,12m,0.5139079455013851
2020-12-21,QQQ,BTC-USD,12m,0.5161715672033295
2020-12-22,QQQ,BTC-USD,12m,0.5184926757410173
2020-12-23,QQQ,BTC-USD,12m,0.5178699889462753
2020-12-24,QQQ,BTC-USD,12m,0.5196256973916007
2020-12-25,QQQ,BTC-USD,12m,0.5193038927388368
2020-12-28,QQQ,BTC-USD,12m,0.5185477843104058
2020-12-29,QQQ,BTC-USD,12m,0.5190072554144108
2020-12-30,QQQ,BTC-USD,12m,0.5172313006912242
2020-12-31,QQQ,BTC-USD,12m,0.5181373381630034
2021-01-01,QQQ,BTC-USD,12m,0.5179473504962127
2021-01-04,QQQ,BTC-USD,12m,0.5111207162839599
2021-01-05,QQQ,BTC-USD,12m,0.5136401560697007
2021-01-06,QQQ,BTC-USD,12m,0.5070267401652907
2021-01-07,QQQ,BTC-USD,12m,0.5097441479175543
2021-01-08,QQQ,BTC-USD,12m,0.511989796337997
2021-01-11,QQQ,BTC-USD,12m,0.510613875407834
2021-01-12,QQQ,BTC-USD,12m,0.5086257082116408
2021-01-13,QQQ,BTC-USD,12m,0.5066979082185962
2021-01-14,QQQ,BTC-USD,12m,0.5025535743260373
2021-01-15,QQQ,BTC-USD,12m,0.5058887983906579
2021-01-18,QQQ,BTC-USD,12m,0.5055264857338205
2021-01-19,QQQ,BTC-USD,12m,0.501407443329992
2021-01-20,QQQ,BTC-USD,12m,0.4998366598096243
2021-01-21,QQQ,BTC-USD,12m,0.4953445393076658
2021-01-22,QQQ,BTC-USD,12m,0.49472280684208286
2021-01-25,QQQ,BTC-USD,12m,0.4932733225778051
2021-01-26,QQQ,BTC-USD,12m,0.4932134896231716
2021-01-27,QQQ,BTC-USD,12m,0.5000192769051216
2021-01-28,QQQ,BTC-USD,12m,0.5003899660787806
2021-01-29,QQQ,BTC-USD,12m,0.49840242423802283
2021-02-01,QQQ,BTC-USD,12m,0.4953663008879287
2021-02-02,QQQ,BTC-USD,12m,0.495555052644259
2021-02-03,QQQ,BTC-USD,12m,0.49454525744063144
2021-02-04,QQQ,BTC-USD,12m,0.4955816263558465
2021-02-05,QQQ,BTC-USD,12m,0.4996262728638506
2021-02-08,QQQ,BTC-USD,12m,0.4827555318656201
2021-02-09,QQQ,BTC-USD,12m,0.48335892244641643
2021-02-10,QQQ,BTC-USD,12m,0.48394836035880545
2021-02-11,QQQ,BTC-USD,12m,0.4816522800053119
2021-02-12,QQQ,BTC-USD,12m,0.4834343617535621
2021-02-15,QQQ,BTC-USD,12m,0.48562225555843447
2021-02-16,QQQ,BTC-USD,12m,0.4855640678579233
2021-02-17,QQQ,BTC-USD,12m,0.485077074423741
2021-02-18,QQQ,BTC-USD,12m,0.48522550994163294
2021-02-19,QQQ,BTC-USD,12m,0.4860480052234138
2021-02-22,QQQ,BTC-USD,12m,0.49172095619916045
2021-02-23,QQQ,BTC-USD,12m,0.4862389450161589
2021-02-24,QQQ,BTC-USD,12m,0.46998820185191637
2021-02-25,QQQ,BTC-USD,12m,0.4797102442293558
2021-02-26,QQQ,BTC-USD,12m,0.47974893106239536
2021-03-01,QQQ,BTC-USD,12m,0.470158344627658
2021-03-02,QQQ,BTC-USD,12m,0.4572635539088055
2021-03-03,QQQ,BTC-USD,12m,0.43643544735742573
2021-03-04,QQQ,BTC-USD,12m,0.4349360079752031
2021-03-05,QQQ,BTC-USD,12m,0.43559226552270314
2021-03-08,QQQ,BTC-USD,12m,0.4264798710111104
2021-03-09,QQQ,BTC-USD,12m,0.43719275888318826
2021-03-10,QQQ,BTC-USD,12m,0.4377448895700323
2021-03-11,QQQ,BTC-USD,12m,0.43241706246921613
2021-03-12,QQQ,BTC-USD,12m,0.43427758892357016
2021-03-15,QQQ,BTC-USD,12m,0.4382885875873584
2021-03-16,QQQ,BTC-USD,12m,0.43579334485487725
2021-03-17,QQQ,BTC-USD,12m,0.4402428919168305
2021-03-18,QQQ,BTC-USD,12m,0.44221757543547086
2021-03-19,QQQ,BTC-USD,12m,0.44880578804101595
2021-03-22,QQQ,BTC-USD,12m,0.4429049027315813
2021-03-23,QQQ,BTC-USD,12m,0.4424383907664967
2021-03-24,QQQ,BTC-USD,12m,0.4298321722363918
2021-03-25,QQQ,BTC-USD,12m,0.42760201158571004
2021-03-26,QQQ,BTC-USD,12m,0.4300236374382432
2021-03-29,QQQ,BTC-USD,12m,0.43040239341238357
2021-03-30,QQQ,BTC-USD,12m,0.4315993579641197
2021-03-31,QQQ,BTC-USD,12m,0.4311457539965349
2021-04-01,QQQ,BTC-USD,12m,0.4368044668840665
2021-04-02,QQQ,BTC-USD,12m,0.4344474994187336
2021-04-05,QQQ,BTC-USD,12m,0.4248244272641268
2021-04-06,QQQ,BTC-USD,12m,0.42618885023267755
2021-04-07,QQQ,BTC-USD,12m,0.42618958460604206
2021-04-08,QQQ,BTC-USD,12m,0.4288008434312563
2021-04-09,QQQ,BTC-USD,12m,0.4278366103926102
2021-04-12,QQQ,BTC-USD,12m,0.4261736759285109
2021-04-13,QQQ,BTC-USD,12m,0.42798653511893325
2021-04-14,QQQ,BTC-USD,12m,0.4276558360939152
2021-04-15,QQQ,BTC-USD,12m,0.4276916867854806
2021-04-16,QQQ,BTC-USD,12m,0.4296203371039965
2021-04-19,QQQ,BTC-USD,12m,0.4276116066912805
2021-04-20,QQQ,BTC-USD,12m,0.4285839861413748
2021-04-21,QQQ,BTC-USD,12m,0.4254081468561175
2021-04-22,QQQ,BTC-USD,12m,0.42663486011480034
2021-04-23,QQQ,BTC-USD,12m,0.42700725992099037
2021-04-26,QQQ,BTC-USD,12m,0.4201099173915942
2021-04-27,QQQ,BTC-USD,12m,0.4214107715340109
2021-04-28,QQQ,BTC-USD,12m,0.39780104907584046
2021-04-29,QQQ,BTC-USD,12m,0.3920938149221699
2021-04-30,QQQ,BTC-USD,12m,0.38916267190067927
2021-05-03,QQQ,BTC-USD,12m,0.3879822516934361
2021-05-04,QQQ,BTC-USD,12m,0.391042994755776
2021-05-05,QQQ,BTC-USD,12m,0.38485234414575636
2021-05-06,QQQ,BTC-USD,12m,0.38393590289955964
2021-05-07,QQQ,BTC-USD,12m,0.3879433886915407
2021-05-10,QQQ,BTC-USD,12m,0.38723416289407814
2021-05-11,QQQ,BTC-USD,12m,0.3860412095273795
2021-05-12,QQQ,BTC-USD,12m,0.3943640966720256
2021-05-13,QQQ,BTC-USD,12m,0.3934128856465243
2021-05-14,QQQ,BTC-USD,12m,0.3934453882027194
2021-05-17,QQQ,BTC-USD,12m,0.3961738119845712
2021-05-18,QQQ,BTC-USD,12m,0.39806070387964543
2021-05-19,QQQ,BTC-USD,12m,0.3958130029884241
2021-05-20,QQQ,BTC-USD,12m,0.407280639681902
2021-05-21,QQQ,BTC-USD,12m,0.4072936295094647
2021-05-24,QQQ,BTC-USD,12m,0.4104785174812962
2021-05-25,QQQ,BTC-USD,12m,0.4139369739302427
2021-05-26,QQQ,BTC-USD,12m,0.4127862688861752
2021-05-27,QQQ,BTC-USD,12m,0.4118392216494444
2021-05-28,QQQ,BTC-USD,12m,0.41286286792704946
2021-05-31,QQQ,BTC-USD,12m,0.40814163855131147
2021-06-01,QQQ,BTC-USD,12m,0.40861025738530704
2021-06-02,QQQ,BTC-USD,12m,0.408868331604641
2021-06-03,QQQ,BTC-USD,12m,0.4041257758644627
2021-06-04,QQQ,BTC-USD,12m,0.3979989311385357
2021-06-07,QQQ,BTC-USD,12m,0.39631469030906286
2021-06-08,QQQ,BTC-USD,12m,0.39681830819917674
2021-06-09,QQQ,BTC-USD,12m,0.3918095748877406
2021-06-10,QQQ,BTC-USD,12m,0.3899927466746419
2021-06-11,QQQ,BTC-USD,12m,0.3844414090365188
2021-06-14,QQQ,BTC-USD,12m,0.38819685365968204
2021-06-15,QQQ,BTC-USD,12m,0.3881380268601666
2021-06-16,QQQ,BTC-USD,12m,0.3885342582100443
2021-06-17,QQQ,BTC-USD,12m,0.3880724032951716
2021-06-18,QQQ,BTC-USD,12m,0.39108256656650037
2021-06-21,QQQ,BTC-USD,12m,0.3738132241145818
2021-06-22,QQQ,BTC-USD,12m,0.37353796921324467
2021-06-23,QQQ,BTC-USD,12m,0.37166503642059623
2021-06-24,QQQ,BTC-USD,12m,0.3721129547924583
2021-06-25,QQQ,BTC-USD,12m,0.3735720488822942
2021-06-28,QQQ,BTC-USD,12m,0.37562356066157737
2021-06-29,QQQ,BTC-USD,12m,0.37606981167370934
2021-06-30,QQQ,BTC-USD,12m,0.37554318866244374
2021-07-01,QQQ,BTC-USD,12m,0.3747085922946561
2021-07-02,QQQ,BTC-USD,12m,0.37502182609804097
2021-07-05,QQQ,BTC-USD,12m,0.3747932553049801
2021-07-06,QQQ,BTC-USD,12m,0.37496079545738176
2021-07-07,QQQ,BTC-USD,12m,0.37637204698314075
2021-07-08,QQQ,BTC-USD,12m,0.3777843060567175
2021-07-09,QQQ,BTC-USD,12m,0.3778610974214451
2021-07-12,QQQ,BTC-USD,12m,0.37876811936741145
2021-07-13,QQQ,BTC-USD,12m,0.3803208435828723
2021-07-14,QQQ,BTC-USD,12m,0.37522031000186107
2021-07-15,QQQ,BTC-USD,12m,0.3774365763724913
2021-07-16,QQQ,BTC-USD,12m,0.37711379137516926
2021-07-19,QQQ,BTC-USD,12m,0.3777968814685091
2021-07-20,QQQ,BTC-USD,12m,0.3726292077072348
2021-07-21,QQQ,BTC-USD,12m,0.3726819141421302
2021-07-22,QQQ,BTC-USD,12m,0.37279503465481
2021-07-23,QQQ,BTC-USD,12m,0.3751897719804468
2021-07-26,QQQ,BTC-USD,12m,0.3718673603591076
2021-07-27,QQQ,BTC-USD,12m,0.3673117416222008
2021-07-28,QQQ,BTC-USD,12m,0.3658560935454221
2021-07-29,QQQ,BTC-USD,12m,0.3650048973126449
2021-07-30,QQQ,BTC-USD,12m,0.36203924468603516
2021-08-02,QQQ,BTC-USD,12m,0.3537419751057967
2021-08-03,QQQ,BTC-USD,12m,0.35290848563565297
2021-08-04,QQQ,BTC-USD,12m,0.3506083911105716
2021-08-05,QQQ,BTC-USD,12m,0.35301070863596185
2021-08-06,QQQ,BTC-USD,12m,0.35279662726879846
2021-08-09,QQQ,BTC-USD,12m,0.3500060043814106
2021-08-10,QQQ,BTC-USD,12m,0.35148757086666566
2021-08-11,QQQ,BTC-USD,12m,0.35107090679823616
2021-08-12,QQQ,BTC-USD,12m,0.35134037658504
2021-08-13,QQQ,BTC-USD,12m,0.3527132586811739
2021-08-16,QQQ,BTC-USD,12m,0.35301547187998294
2021-08-17,QQQ,BTC-USD,12m,0.35372778317281783
2021-08-18,QQQ,BTC-USD,12m,0.35226085312369915
2021-08-19,QQQ,BTC-USD,12m,0.35250611793195774
2021-08-20,QQQ,BTC-USD,12m,0.35388408103977137
2021-08-23,QQQ,BTC-USD,12m,0.3328820679256342
2021-08-24,QQQ,BTC-USD,12m,0.33412570940424685
2021-08-25,QQQ,BTC-USD,12m,0.3335305687710484
2021-08-26,QQQ,BTC-USD,12m,0.33429274025562133
2021-08-27,QQQ,BTC-USD,12m,0.3372764457126981
2021-08-30,QQQ,BTC-USD,12m,0.33764485857965376
2021-08-31,QQQ,BTC-USD,12m,0.3378295043555893
2021-09-01,QQQ,BTC-USD,12m,0.33630626380472495
2021-09-02,QQQ,BTC-USD,12m,0.33657528118054764
2021-09-03,QQQ,BTC-USD,12m,0.3379759280492784
2021-09-06,QQQ,BTC-USD,12m,0.33661205955762846
2021-09-07,QQQ,BTC-USD,12m,0.33415015833648
2021-09-08,QQQ,BTC-USD,12m,0.33983046995899496
2021-09-09,QQQ,BTC-USD,12m,0.34207071695325786
2021-09-10,QQQ,BTC-USD,12m,0.34654752376673564
2021-09-13,QQQ,BTC-USD,12m,0.34146203764970684
2021-09-14,QQQ,BTC-USD,12m,0.340442661746588
2021-09-15,QQQ,BTC-USD,12m,0.34255691806713506
2021-09-16,QQQ,BTC-USD,12m,0.3419278352977576
2021-09-17,QQQ,BTC-USD,12m,0.34224205346994985
2021-09-20,QQQ,BTC-USD,12m,0.34776902723742936
2021-09-21,QQQ,BTC-USD,12m,0.346289370873038
2021-09-22,QQQ,BTC-USD,12m,0.3443250827865061
2021-09-23,QQQ,BTC-USD,12m,0.34174225500626787
2021-09-24,QQQ,BTC-USD,12m,0.34119577675791113
2021-09-27,QQQ,BTC-USD,12m,0.34085044340747483
2021-09-28,QQQ,BTC-USD,12m,0.34211510719254573
2021-09-29,QQQ,BTC-USD,12m,0.34118990573483376
2021-09-30,QQQ,BTC-USD,12m,0.33915356404321517
2021-10-01,QQQ,BTC-USD,12m,0.34117449825730733
2021-10-04,QQQ,BTC-USD,12m,0.338324798327891
2021-10-05,QQQ,BTC-USD,12m,0.3429858164985779
2021-10-06,QQQ,BTC-USD,12m,0.3470273261204262
2021-10-07,QQQ,BTC-USD,12m,0.3449252397892976
2021-10-08,QQQ,BTC-USD,12m,0.3467591086912764
2021-10-11,QQQ,BTC-USD,12m,0.3430695352074559
2021-10-12,QQQ,BTC-USD,12m,0.3427276614047212
2021-10-13,QQQ,BTC-USD,12m,0.3438002266116071
2021-10-14,QQQ,BTC-USD,12m,0.34173827459037687
2021-10-15,QQQ,BTC-USD,12m,0.34134553221198205
2021-10-18,QQQ,BTC-USD,12m,0.3414077242759131
2021-10-19,QQQ,BTC-USD,12m,0.3449145770917826
2021-10-20,QQQ,BTC-USD,12m,0.34571206936897625
2021-10-21,QQQ,BTC-USD,12m,0.34177425842403353
2021-10-22,QQQ,BTC-USD,12m,0.34497639408833736
2021-10-25,QQQ,BTC-USD,12m,0.3442968300364603
2021-10-26,QQQ,BTC-USD,12m,0.34524252169828984
2021-10-27,QQQ,BTC-USD,12m,0.3397178233931313
2021-10-28,QQQ,BTC-USD,12m,0.3402253671966299
2021-10-29,QQQ,BTC-USD,12m,0.34160874804506786
2021-11-01,QQQ,BTC-USD,12m,0.3431047430801645
2021-11-02,QQQ,BTC-USD,12m,0.3446492838473405
2021-11-03,QQQ,BTC-USD,12m,0.34359027314607193
2021-11-04,QQQ,BTC-USD,12m,0.34849962349371943
2021-11-05,QQQ,BTC-USD,12m,0.3482964333492787
2021-11-08,QQQ,BTC-USD,12m,0.34075978077233765
2021-11-09,QQQ,BTC-USD,12m,0.34466012665831114
2021-11-10,QQQ,BTC-USD,12m,0.3489924467552521
2021-11-11,QQQ,BTC-USD,12m,0.34571530884326634
2021-11-12,QQQ,BTC-USD,12m,0.3456536080708645
2021-11-15,QQQ,BTC-USD,12m,0.34702440758648284
2021-11-16,QQQ,BTC-USD,12m,0.3445100854626258
2021-11-17,QQQ,BTC-USD,12m,0.3483234686384041
2021-11-18,QQQ,BTC-USD,12m,0.3461792159430943
2021-11-19,QQQ,BTC-USD,12m,0.34725064792912297
2021-11-22,QQQ,BTC-USD,12m,0.34740748485499773
2021-11-23,QQQ,BTC-USD,12m,0.34482738016078773
2021-11-24,QQQ,BTC-USD,12m,0.3444189852360342
2021-11-25,QQQ,BTC-USD,12m,0.3427082853133299
2021-11-26,QQQ,BTC-USD,12m,0.350055097934391
2021-11-29,QQQ,BTC-USD,12m,0.35818792842089664
2021-11-30,QQQ,BTC-USD,12m,0.35546093450378474
2021-12-01,QQQ,BTC-USD,12m,0.35200622430165024
2021-12-02,QQQ,BTC-USD,12m,0.35032119220604835
2021-12-03,QQQ,BTC-USD,12m,0.3589080383959618
2021-12-06,QQQ,BTC-USD,12m,0.35490236910368683
2021-12-07,QQQ,BTC-USD,12m,0.35265388205744164
2021-12-08,QQQ,BTC-USD,12m,0.3537011428479168
2021-12-09,QQQ,BTC-USD,12m,0.3599419286481949
2021-12-10,QQQ,BTC-USD,12m,0.35888258445411364
2021-12-13,QQQ,BTC-USD,12m,0.35784730295455414
2021-12-14,QQQ,BTC-USD,12m,0.3584101797797675
2021-12-15,QQQ,BTC-USD,12m,0.3599209853828207
2021-12-16,QQQ,BTC-USD,12m,0.3612714830688694
2021-12-17,QQQ,BTC-USD,12m,0.36403139036473686
2021-12-20,QQQ,BTC-USD,12m,0.36315700253999506
2021-12-21,QQQ,BTC-USD,12m,0.36702460292689376
2021-12-22,QQQ,BTC-USD,12m,0.37486708749867215
2021-12-23,QQQ,BTC-USD,12m,0.3668852957176495
2021-12-24,QQQ,BTC-USD,12m,0.37579402529803174
2021-12-27,QQQ,BTC-USD,12m,0.36825097436566484
2021-12-28,QQQ,BTC-USD,12m,0.3667775380528362
2021-12-29,QQQ,BTC-USD,12m,0.3626520356191138
2021-12-30,QQQ,BTC-USD,12m,0.36600530322738245
2021-12-31,QQQ,BTC-USD,12m,0.3800999286512879
2022-01-03,QQQ,BTC-USD,12m,0.38319305949387283
2022-01-04,QQQ,BTC-USD,12m,0.37632053732169796
2022-01-05,QQQ,BTC-USD,12m,0.38117178628667453
2022-01-06,QQQ,BTC-USD,12m,0.38686892332744455
2022-01-07,QQQ,BTC-USD,12m,0.3932433995464128
2022-01-10,QQQ,BTC-USD,12m,0.3961413109824088
2022-01-11,QQQ,BTC-USD,12m,0.3965799489936891
2022-01-12,QQQ,BTC-USD,12m,0.3980319776689579
2022-01-13,QQQ,BTC-USD,12m,0.40071655507198073
2022-01-14,QQQ,BTC-USD,12m,0.3890038671359124
2022-01-17,QQQ,BTC-USD,12m,0.38461063162048964
2022-01-18,QQQ,BTC-USD,12m,0.38631896118623604
2022-01-19,QQQ,BTC-USD,12m,0.39207973136987506
2022-01-20,QQQ,BTC-USD,12m,0.3951095499063759
2022-01-21,QQQ,BTC-USD,12m,0.4103918109289578
2022-01-24,QQQ,BTC-USD,12m,0.4117536416711675
2022-01-25,QQQ,BTC-USD,12m,0.40715730237980186
2022-01-26,QQQ,BTC-USD,12m,0.4259825207336465
2022-01-27,QQQ,BTC-USD,12m,0.4251663170543412
2022-01-28,QQQ,BTC-USD,12m,0.4249219038477194
2022-01-31,QQQ,BTC-USD,12m,0.4239583851736219
2022-02-01,QQQ,BTC-USD,12m,0.42415527664996316
2022-02-02,QQQ,BTC-USD,12m,0.42301661055099493
2022-02-03,QQQ,BTC-USD,12m,0.41723390443895597
2022-02-04,QQQ,BTC-USD,12m,0.42404262103962564
2022-02-07,QQQ,BTC-USD,12m,0.4224544807897722
2022-02-08,QQQ,BTC-USD,12m,0.4259531042501004
2022-02-09,QQQ,BTC-USD,12m,0.4226040011615678
2022-02-10,QQQ,BTC-USD,12m,0.43174230847692
2022-02-11,QQQ,BTC-USD,12m,0.4323485286102586
2022-02-14,QQQ,BTC-USD,12m,0.42639193259949265
2022-02-15,QQQ,BTC-USD,12m,0.42983106313106195
2022-02-16,QQQ,BTC-USD,12m,0.42035031177325227
2022-02-17,QQQ,BTC-USD,12m,0.428295180265902
2022-02-18,QQQ,BTC-USD,12m,0.43739862633757487
2022-02-21,QQQ,BTC-USD,12m,0.4314244806647837
2022-02-22,QQQ,BTC-USD,12m,0.42605206404037926
2022-02-23,QQQ,BTC-USD,12m,0.4414439073729009
2022-02-24,QQQ,BTC-USD,12m,0.42968400249033833
2022-02-25,QQQ,BTC-USD,12m,0.4352222586882121
2022-02-28,QQQ,BTC-USD,12m,0.43612348865445477
2022-03-01,QQQ,BTC-USD,12m,0.4311837040205603
2022-03-02,QQQ,BTC-USD,12m,0.4303106318111739
2022-03-03,QQQ,BTC-USD,12m,0.4310135217930535
2022-03-04,QQQ,BTC-USD,12m,0.4378669373619141
2022-03-07,QQQ,BTC-USD,12m,0.43823237713470475
2022-03-08,QQQ,BTC-USD,12m,0.43865278310409944
2022-03-09,QQQ,BTC-USD,12m,0.44947384310081534
2022-03-10,QQQ,BTC-USD,12m,0.45365120379449475
2022-03-11,QQQ,BTC-USD,12m,0.45245670696212986
2022-03-14,QQQ,BTC-USD,12m,0.4516805967869169
2022-03-15,QQQ,BTC-USD,12m,0.441829693071508
2022-03-16,QQQ,BTC-USD,12m,0.44326569838105756
2022-03-17,QQQ,BTC-USD,12m,0.4438721505199016
2022-03-18,QQQ,BTC-USD,12m,0.4448874411082707
2022-03-21,QQQ,BTC-USD,12m,0.4448540884031915
2022-03-22,QQQ,BTC-USD,12m,0.4451092270121082
2022-03-23,QQQ,BTC-USD,12m,0.4477598056130295
2022-03-24,QQQ,BTC-USD,12m,0.44728120363662105
2022-03-25,QQQ,BTC-USD,12m,0.4460220087898522
2022-03-28,QQQ,BTC-USD,12m,0.44268305279100845
2022-03-29,QQQ,BTC-USD,12m,0.44237120126228824
2022-03-30,QQQ,BTC-USD,12m,0.43967965750209986
2022-03-31,QQQ,BTC-USD,12m,0.4360072822932887
2022-04-01,QQQ,BTC-USD,12m,0.4353853900775842
2022-04-04,QQQ,BTC-USD,12m,0.4353804835355713
2022-04-05,QQQ,BTC-USD,12m,0.4369524835432687
2022-04-06,QQQ,BTC-USD,12m,0.43527250058175376
2022-04-07,QQQ,BTC-USD,12m,0.4372480568635311
2022-04-08,QQQ,BTC-USD,12m,0.4416710363135336
2022-04-11,QQQ,BTC-USD,12m,0.4477396027858808
2022-04-12,QQQ,BTC-USD,12m,0.44625760937164377
2022-04-13,QQQ,BTC-USD,12m,0.44487346931000676
2022-04-14,QQQ,BTC-USD,12m,0.4471685590284689
2022-04-15,QQQ,BTC-USD,12m,0.44706852610653874
2022-04-18,QQQ,BTC-USD,12m,0.4451529546009802
2022-04-19,QQQ,BTC-USD,12m,0.4507526007465637
2022-04-20,QQQ,BTC-USD,12m,0.4502167816823127
2022-04-21,QQQ,BTC-USD,12m,0.4481146730769641
2022-04-22,QQQ,BTC-USD,12m,0.45182465234209257
2022-04-25,QQQ,BTC-USD,12m,0.4564680065202264
2022-04-26,QQQ,BTC-USD,12m,0.4590331692087889
2022-04-27,QQQ,BTC-USD,12m,0.46114561549968863
2022-04-28,QQQ,BTC-USD,12m,0.45993820838457095
2022-04-29,QQQ,BTC-USD,12m,0.452409743674205
2022-05-02,QQQ,BTC-USD,12m,0.44995476746372115
2022-05-03,QQQ,BTC-USD,12m,0.449593647799792
2022-05-04,QQQ,BTC-USD,12m,0.44955195694417127
2022-05-05,QQQ,BTC-USD,12m,0.4615948599673005
2022-05-06,QQQ,BTC-USD,12m,0.4702945547066221
2022-05-09,QQQ,BTC-USD,12m,0.4710456367450458
2022-05-10,QQQ,BTC-USD,12m,0.47320524347061566
2022-05-11,QQQ,BTC-USD,12m,0.4755986318629731
2022-05-12,QQQ,BTC-USD,12m,0.4752908687220293
2022-05-13,QQQ,BTC-USD,12m,0.47224008285654157
2022-05-16,QQQ,BTC-USD,12m,0.4691417409145538
2022-05-17,QQQ,BTC-USD,12m,0.46888885577654515
2022-05-18,QQQ,BTC-USD,12m,0.48035713002150426
2022-05-19,QQQ,BTC-USD,12m,0.4784334588348626
2022-05-20,QQQ,BTC-USD,12m,0.4803052953745736
2022-05-23,QQQ,BTC-USD,12m,0.4851487630807023
2022-05-24,QQQ,BTC-USD,12m,0.4886705046866423
2022-05-25,QQQ,BTC-USD,12m,0.4912876101365647
2022-05-26,QQQ,BTC-USD,12m,0.48749663259339815
2022-05-27,QQQ,BTC-USD,12m,0.48968911875925136
2022-05-30,QQQ,BTC-USD,12m,0.48646961748209605
2022-05-31,QQQ,BTC-USD,12m,0.4861794341715141
2022-06-01,QQQ,BTC-USD,12m,0.48281628585673075
2022-06-02,QQQ,BTC-USD,12m,0.48576541309451743
2022-06-03,QQQ,BTC-USD,12m,0.48707507794006505
2022-06-06,QQQ,BTC-USD,12m,0.48660525123482495
2022-06-07,QQQ,BTC-USD,12m,0.48354514754460487
2022-06-08,QQQ,BTC-USD,12m,0.501589434405695
2022-06-09,QQQ,BTC-USD,12m,0.5006579211965817
2022-06-10,QQQ,BTC-USD,12m,0.5043760853116681
2022-06-13,QQQ,BTC-USD,12m,0.5081093058928705
2022-06-14,QQQ,BTC-USD,12m,0.5076300273875661
2022-06-15,QQQ,BTC-USD,12m,0.5067644672614764
2022-06-16,QQQ,BTC-USD,12m,0.5192693156663781
2022-06-17,QQQ,BTC-USD,12m,0.5197292081016862
2022-06-20,QQQ,BTC-USD,12m,0.5209560602544744
2022-06-21,QQQ,BTC-USD,12m,0.5154866077209256
2022-06-22,QQQ,BTC-USD,12m,0.5166976405888842
2022-06-23,QQQ,BTC-USD,12m,0.5206774324073101
2022-06-24,QQQ,BTC-USD,12m,0.5191323615071782
2022-06-27,QQQ,BTC-USD,12m,0.5197657843406676
2022-06-28,QQQ,BTC-USD,12m,0.519206879427823
2022-06-29,QQQ,BTC-USD,12m,0.5195957887292926
2022-06-30,QQQ,BTC-USD,12m,0.5200053747637644
2022-07-01,QQQ,BTC-USD,12m,0.5176683788920562
2022-07-04,QQQ,BTC-USD,12m,0.513065244264286
2022-07-05,QQQ,BTC-USD,12m,0.510109408890343
2022-07-06,QQQ,BTC-USD,12m,0.5109178735269552
2022-07-07,QQQ,BTC-USD,12m,0.5199346478518111
2022-07-08,QQQ,BTC-USD,12m,0.5220240237045644
2022-07-11,QQQ,BTC-USD,12m,0.5291309742921992
2022-07-12,QQQ,BTC-USD,12m,0.5267765577252751
2022-07-13,QQQ,BTC-USD,12m,0.5333662922622826
2022-07-14,QQQ,BTC-USD,12m,0.5385120423890477
2022-07-15,QQQ,BTC-USD,12m,0.5388554457080812
2022-07-18,QQQ,BTC-USD,12m,0.5316641542463472
2022-07-19,QQQ,BTC-USD,12m,0.5386764541272352
2022-07-20,QQQ,BTC-USD,12m,0.5460300998667347
2022-07-21,QQQ,BTC-USD,12m,0.5457839829213272
2022-07-22,QQQ,BTC-USD,12m,0.546088590779123
2022-07-25,QQQ,BTC-USD,12m,0.5457450208535365
2022-07-26,QQQ,BTC-USD,12m,0.5454386079141005
2022-07-27,QQQ,BTC-USD,12m,0.5556890666467249
2022-07-28,QQQ,BTC-USD,12m,0.5541700252547976
2022-07-29,QQQ,BTC-USD,12m,0.5536145208895915
2022-08-01,QQQ,BTC-USD,12m,0.5547829220933662
2022-08-02,QQQ,BTC-USD,12m,0.5551959673464503
2022-08-03,QQQ,BTC-USD,12m,0.5532181821943866
2022-08-04,QQQ,BTC-USD,12m,0.5527092170949691
2022-08-05,QQQ,BTC-USD,12m,0.5500663839495573
2022-08-08,QQQ,BTC-USD,12m,0.5464529806432996
2022-08-09,QQQ,BTC-USD,12m,0.546093861142859
2022-08-10,QQQ,BTC-USD,12m,0.5482771507020717
2022-08-11,QQQ,BTC-USD,12m,0.549432157767476
2022-08-12,QQQ,BTC-USD,12m,0.5524683167810115
