data,carteira,base100
2015-12-29,etfs_com_tudo,134.8474975579858
2015-12-30,etfs_com_tudo,133.85374060151094
2015-12-31,etfs_com_tudo,136.21918575154086
2016-01-04,etfs_com_tudo,133.71116359408197
2016-01-05,etfs_com_tudo,136.26226780449502
2016-01-06,etfs_com_tudo,133.56887141764082
2016-01-07,etfs_com_tudo,130.5601576346371
2016-01-08,etfs_com_tudo,129.73581568369454
2016-01-11,etfs_com_tudo,127.89946737734633
2016-01-12,etfs_com_tudo,129.7957068614339
2016-01-13,etfs_com_tudo,127.34165385867368
2016-01-14,etfs_com_tudo,128.44682032553186
2016-01-15,etfs_com_tudo,123.51445382431064
2016-01-18,etfs_com_tudo,123.71141398606092
2016-01-19,etfs_com_tudo,125.5867769508555
2016-01-20,etfs_com_tudo,124.09814543658999
2016-01-21,etfs_com_tudo,126.15741266846577
2016-01-22,etfs_com_tudo,130.79869001093115
2016-01-25,etfs_com_tudo,126.9629138717198
2016-01-26,etfs_com_tudo,128.9324027858362
2016-01-27,etfs_com_tudo,127.88811184629385
2016-01-28,etfs_com_tudo,130.2480494769491
2016-01-29,etfs_com_tudo,132.1739231975281
2016-02-01,etfs_com_tudo,129.4885940130575
2016-02-02,etfs_com_tudo,125.08742169899858
2016-02-03,etfs_com_tudo,127.8686487016785
2016-02-04,etfs_com_tudo,126.17380645190815
2016-02-05,etfs_com_tudo,124.33902753243875
2016-02-08,etfs_com_tudo,123.08881092822024
2016-02-09,etfs_com_tudo,121.53001875262319
2016-02-10,etfs_com_tudo,121.15497399925106
2016-02-11,etfs_com_tudo,121.20416700997949
2016-02-12,etfs_com_tudo,124.90264530517865
2016-02-15,etfs_com_tudo,125.14512789588517
2016-02-16,etfs_com_tudo,127.49474135164552
2016-02-17,etfs_com_tudo,132.11757732356608
2016-02-18,etfs_com_tudo,129.371068152554
2016-02-19,etfs_com_tudo,130.3951211085523
2016-02-22,etfs_com_tudo,132.6613271512413
2016-02-23,etfs_com_tudo,127.9634353184512
2016-02-24,etfs_com_tudo,128.3191178733876
2016-02-25,etfs_com_tudo,129.3190857261738
2016-02-26,etfs_com_tudo,128.642340710205
2016-02-29,etfs_com_tudo,129.3168397601166
2016-03-01,etfs_com_tudo,134.163702430769
2016-03-02,etfs_com_tudo,132.62648053534267
2016-03-03,etfs_com_tudo,132.92427601837824
2016-03-04,etfs_com_tudo,131.61873832326708
