data,000001.SS,ACWI,ARGT,BOVA11.SA,BRL=X,BTC-USD,BZ=F,ECH,ENZL,EWA,EWG,EWH,EWJ,EWT,EWU,EWW,EWY,EZA,FEZ,GC=F,GLD,IBIT,IEMG,INDA,MCHI,QQQ,SMAL11.SA,SMLL.SA,SPY,USO,VEA,VT,XLE,^AXJO,^BVSP,^FTSE,^GDAXI,^GSPC,^HSI,^IPSA,^JN0U.JO,^KS11,^MXX,^N225,^NDX,^NSEI,^NZ50,^STOXX50E,^TWII
2010-01-18,3237.097900390625,,,68.9000015258789,1.7632999420166016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4911.10009765625,69401.0,5494.39990234375,5918.5498046875,,21460.009765625,3802.919921875,,1711.780029296875,32482.73046875,10855.080078125,,5274.85009765625,3247.10009765625,2957.8701171875,8337.7802734375
2010-01-19,3246.8740234375,31.6564884185791,,68.12000274658203,1.7741999626159668,,77.62999725341797,40.57557678222656,,11.919046401977539,15.666736602783203,9.464033126831055,31.203102111816406,13.650869369506836,18.211044311523438,35.840065002441406,38.63935089111328,29.56075096130371,25.396631240844727,1139.699951171875,111.5199966430664,,,,,40.438331604003906,,,86.09082794189453,311.44000244140625,21.838964462280273,31.323698043823242,17.558958053588867,4861.2001953125,69909.0,5513.10009765625,5976.47998046875,1150.22998046875,21677.98046875,3814.969970703125,,1710.219970703125,32473.05078125,10764.900390625,1895.47998046875,5225.64990234375,3227.590087890625,2984.820068359375,8248.9599609375
2010-01-20,3151.85009765625,30.97019386291504,,67.69999694824219,1.7894999980926514,,76.31999969482422,40.280242919921875,,11.566295623779297,15.20207691192627,9.243939399719238,30.516992568969727,13.383204460144043,17.909862518310547,34.861148834228516,37.91898727416992,29.05303955078125,24.546653747558594,1112.300048828125,108.94000244140625,,,,,39.8568115234375,,,85.2153549194336,303.1199951171875,21.280874252319336,30.700037002563477,17.2858829498291,4868.2001953125,68200.0,5420.7998046875,5851.52978515625,1138.0400390625,21286.169921875,3813.929931640625,,1714.3800048828125,32025.33984375,10737.51953125,1867.949951171875,5221.7001953125,3227.25,2914.60009765625,8220.8896484375
2010-01-21,3158.863037109375,30.385026931762695,,65.9000015258789,1.8007999658584595,,74.58000183105469,39.360660552978516,,11.178763389587402,14.737410545349121,8.970311164855957,30.66614532470703,13.094950675964355,17.361270904541016,33.6286735534668,37.55113983154297,27.95992088317871,23.702716827392578,1102.699951171875,107.37000274658203,,,,,39.48358917236328,,,83.57677459716797,297.9200134277344,20.83930778503418,30.020288467407227,16.933528900146484,4827.2001953125,66270.0,5335.10009765625,5746.97021484375,1116.47998046875,20862.669921875,3780.60009765625,,1722.010009765625,31205.30078125,10868.41015625,1850.5699462890625,5094.14990234375,3225.2900390625,2863.25,8127.83251953125
2010-01-22,3128.587890625,29.684284210205078,,65.58999633789062,1.8187999725341797,,72.83000183105469,38.79682540893555,,10.950222969055176,14.466938018798828,8.83349323272705,30.338010787963867,12.714044570922852,16.866464614868164,33.29766845703125,36.48590850830078,27.48330307006836,23.328977584838867,1089.199951171875,107.16999816894531,,,,,38.32919692993164,,,81.71366119384766,290.7200012207031,20.37322998046875,29.403640747070312,16.531259536743164,4750.60009765625,66220.0,5303.0,5695.31982421875,1091.760009765625,20726.1796875,3774.820068359375,,1684.3499755859375,30830.91015625,10590.5498046875,1794.8199462890625,5036.0,3190.429931640625,2836.800048828125,7927.27294921875
2010-01-25,3094.410888671875,30.002151489257812,,,1.7834999561309814,,73.69000244140625,39.19956970214844,,11.119145393371582,14.619513511657715,8.946517944335938,30.576662063598633,12.775813102722168,17.242950439453125,33.03005599975586,36.838436126708984,27.954748153686523,23.491729736328125,1095.199951171875,107.4800033569336,,,,,38.45939254760742,,,82.1326904296875,294.4800109863281,20.673736572265625,29.627878189086914,16.6398983001709,4717.89990234375,,5260.2998046875,5631.3701171875,1096.780029296875,20598.55078125,3802.389892578125,,1670.199951171875,30465.060546875,10512.6904296875,1802.3900146484375,5007.89990234375,3188.659912109375,2807.300048828125,7872.95361328125
2010-01-26,3019.39404296875,29.82154655456543,,64.9800033569336,1.8336000442504883,,73.29000091552734,38.6827278137207,,10.920408248901367,14.570964813232422,8.863235473632812,30.248512268066406,12.446379661560059,17.124624252319336,33.325843811035156,35.90348434448242,27.664628982543945,23.431442260742188,1097.9000244140625,107.55999755859375,,,,,38.49411392211914,56.529998779296875,,81.78851318359375,292.0,20.563339233398438,29.480710983276367,16.534198760986328,,65524.0,5276.89990234375,5668.93017578125,1092.1700439453125,20109.330078125,3809.3701171875,,1637.3399658203125,30651.560546875,10325.2802734375,1803.8599853515625,,3209.06005859375,2827.739990234375,7598.77490234375
2010-01-27,2986.60693359375,29.82154655456543,,64.9000015258789,1.8495999574661255,,72.23999786376953,37.81013107299805,,10.87072467803955,14.543224334716797,8.821598052978516,30.069538116455078,12.446379661560059,17.253705978393555,33.00187683105469,35.65058898925781,27.581743240356445,23.383220672607422,1084.4000244140625,106.52999877929688,,,,,38.79789733886719,55.84000015258789,,82.17757415771484,288.6400146484375,20.520402908325195,29.3756103515625,16.469602584838867,4644.60009765625,65070.0,5217.5,5643.2001953125,1097.5,20033.0703125,3782.8798828125,,1625.47998046875,30610.830078125,10252.080078125,1818.9000244140625,4853.10009765625,3193.570068359375,2787.39990234375,7559.99462890625
2010-01-28,2994.14306640625,29.31586265563965,,65.19999694824219,1.8680000305175781,,72.12999725341797,37.0650749206543,,10.771360397338867,14.272750854492188,8.73237133026123,29.771209716796875,12.46696949005127,16.801929473876953,32.889198303222656,35.459007263183594,27.48330307006836,22.83466911315918,1083.5999755859375,106.4800033569336,,,,,37.799713134765625,,,81.23483276367188,289.2799987792969,20.1830997467041,28.941137313842773,16.29636001586914,4673.2998046875,65588.0,5145.7001953125,5540.330078125,1084.530029296875,20356.369140625,3774.02001953125,,1642.4300537109375,30811.349609375,10414.2900390625,1771.0999755859375,4867.25,3183.60009765625,2737.330078125,7694.544921875
2010-01-29,2989.2919921875,28.932966232299805,,64.9000015258789,1.8729000091552734,,71.45999908447266,37.434242248535156,,10.483196258544922,14.106304168701172,8.702629089355469,29.35359001159668,12.42579174041748,16.59754753112793,32.39621353149414,34.822940826416016,27.26571273803711,22.569412231445312,1083.0,105.95999908447266,,,,,37.14008712768555,,,80.35192108154297,285.1199951171875,19.833532333374023,28.653827667236328,16.002729415893555,4569.60009765625,65402.0,5188.5,5608.7900390625,1073.8699951171875,20121.990234375,3808.9599609375,,1602.4300537109375,30391.609375,10198.0400390625,1741.0400390625,4882.0498046875,3164.64990234375,2776.830078125,7640.40478515625
2010-02-01,2941.360107421875,29.467552185058594,,66.05000305175781,1.8624000549316406,,73.11000061035156,38.0853271484375,,10.736581802368164,14.355973243713379,8.928672790527344,29.65189552307129,12.394906044006348,16.683603286743164,33.16386795043945,35.658260345458984,28.06352996826172,23.154155731201172,1104.300048828125,108.3499984741211,,,,,37.54801559448242,56.029998779296875,,81.60145568847656,293.760009765625,20.213773727416992,29.235462188720703,16.531259536743164,4524.10009765625,66572.0,5247.39990234375,5654.47998046875,1089.18994140625,20243.75,3832.550048828125,,1606.43994140625,,10205.01953125,1760.719970703125,4899.7001953125,3150.969970703125,2793.2900390625,7524.63525390625
2010-02-02,2934.712890625,29.94434928894043,,66.69999694824219,1.830399990081787,,76.05999755859375,38.24642562866211,,10.811104774475098,14.564031600952148,9.035740852355957,30.218685150146484,12.147832870483398,17.13538360595703,33.5371208190918,35.7808723449707,28.664491653442383,23.588178634643555,1117.4000244140625,109.12999725341797,,,,,37.886539459228516,57.0,,82.58909606933594,300.239990234375,20.606258392333984,29.68394660949707,16.748558044433594,4605.2998046875,67163.0,5283.2998046875,5709.66015625,1103.3199462890625,20272.1796875,3853.580078125,,1595.81005859375,30876.650390625,10371.08984375,1776.9200439453125,4830.10009765625,3147.3701171875,2830.010009765625,7429.57568359375
