data,etfs_com_tudo__max_sharpe,etfs_com_ouro_btc__max_sharpe,etfs_com_ouro_petroleo__max_sharpe,etfs_com_ouro__max_sharpe,etfs_com_tudo__min_vol,etfs_com_btc_petroleo__max_sharpe,etfs_com_ouro_petroleo__min_vol,etfs_com_btc__max_sharpe,etfs_com_ouro__min_vol,etfs_com_ouro_btc__min_vol,etfs_com_petroleo__max_sharpe,etfs_todos__max_sharpe,etfs_exterior__max_sharpe,etfs_com_petroleo__min_vol,etfs_com_btc_petroleo__min_vol,etfs_todos__min_vol,etfs_com_btc__min_vol,etfs_america_norte__max_sharpe,etfs_america_norte__min_vol,etfs_asia__max_sharpe,etfs_global__max_sharpe,etfs_global__min_vol,etfs_exterior__min_vol,etfs_latam__max_sharpe,etfs_desenvolvidos_emergentes__max_sharpe,etfs_desenvolvidos_emergentes__min_vol,etfs_asia__min_vol,etfs_europa__max_sharpe,etfs_europa__min_vol,etfs_latam__min_vol,etfs_oceania__max_sharpe,etfs_oceania__min_vol,etfs_brasil__min_vol,etfs_brasil__max_sharpe
2017-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003949022323129103,0.0,0.0,0.0,0.0,-0.003566281958188977,-0.02768335082432416,-0.0033331182244127344,-0.01348586279089481,-0.01783298120434773,0.0,-0.0008581289785902779,-0.0006352615549317653,0.0,-0.0067197802086812475,-0.09486902857163348,-0.13795172164798786,0.0,-0.008137455081970502,-0.014074288677170643,0.0,0.0
2017-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021574811765078028,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005616847461896723,-0.056242925987786574,-0.10601158916974485,0.0,-0.010458358985788063,-0.010209706981133548,0.0,0.0
2017-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016967662217505564,-0.0705405757908496,0.0,0.0,0.0,0.0,0.0
2017-11-30,0.0,0.0,-0.01015092902241388,-0.012336906865524133,-0.006996534043902658,0.0,-0.00805821456614808,0.0,-0.013218103004854709,-0.013218110133625949,-0.012835192954123609,-0.014703768328369615,-0.008430658951972037,-0.003461520059534373,-0.003461510680523139,-0.007663975562228531,-0.0076639713134828424,0.0,0.0,-0.02883467355569347,0.0,0.0,-0.02219371674570303,-0.02555570271525387,-0.006742407700181974,-0.008679653267305798,0.0,-0.03331361267465127,-0.08360400812332514,-0.05963606358890938,-0.009884850728062222,-0.011127286886089549,-0.033022087613772566,-0.033022087613772566
2017-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004482175050170234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025478904620342968,0.0,0.0,0.0,0.0,0.0
2018-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02920439027103494,0.0,-0.01487900850910584,-0.009271440943576015,0.0,0.0
2018-02-28,0.0,0.0,0.0,0.0,-0.002943453471938584,0.0,-0.003057284747461031,0.0,-0.0066234467447489065,-0.006623452204177704,-0.00013428243194490985,0.0,-0.012417438473276476,-0.00870083630811358,-0.008700820129225573,-0.011559777990020281,-0.011559765156414104,-0.006462922747875299,-0.025001343522631947,-0.026191108350867243,-0.024020235809908863,-0.027596299588308226,-0.03369716908585063,-0.02194058331840998,-0.03244648826598373,-0.03409900503395635,-0.021443175149449045,-0.047629402800685505,-0.07459900140797882,-0.02817732540623219,-0.03372632173134116,-0.024644707101343588,0.0,0.0
2018-03-31,-0.008356587909136737,-0.013851836397543504,0.0,0.0,0.0,-0.02283575145957495,0.0,-0.027668734839533582,0.0,0.0,0.0,0.0,-0.0034774532574338712,0.0,0.0,-0.003581045990966647,-0.0035810337427570893,-0.017181414052375388,-0.02528289975509035,0.0,-0.017682588092372997,-0.01519097741147668,-0.009998704808584336,-0.007871666888913609,-0.011440813605598898,-0.00996203813957186,-0.0027903750771696156,-0.028277071722438762,-0.0522482709903318,-0.0005222785024195931,-0.047279726472399974,-0.024197669303999136,-0.0008484811493846278,-0.0008484811493846278
2018-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001995239861044773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06637607118266131,0.0,0.0,0.0,0.0,0.0,-0.04392692378090668,0.0,0.0,-0.1095215265319579,-0.1095215265319579
2018-06-30,-0.005400475198278909,-0.015032917943499369,0.0,-0.005249572171702521,-0.002897089377453921,-0.004748118188098727,-0.002558348194550808,-0.013344092426356147,-0.011042195740368022,-0.011042193992782945,0.0,0.0,0.0,-0.005014964675336908,-0.00501497566873077,-0.010362139848778873,-0.010362150584079965,0.0,0.0,0.0,0.0,0.0,0.0,-0.05965217207721374,0.0,0.0,0.0,0.0,0.0,-0.00957054723971229,0.0,0.0,-0.1542438300551,-0.1542438300551
2018-07-31,0.0,0.0,-6.888260400261803e-05,0.0,-0.0037678226790516245,0.0,-0.0036735510630194756,0.0,-0.006495396234279749,-0.006495397724384899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0088749948897483,-0.0009589392129977226,0.0,-0.004436904898300509,-0.008611623255421197,0.0,-0.006772903579390976,-0.009697489519322366,-0.007778644390153633,-0.007510015204700515,-0.008058210911539576,-0.024880740908379106,0.0,-0.020801988566064744,-0.025270424161637717,-0.08090891238569553,-0.08090891238569553
2018-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10892038381045788,-0.10892038381045788
2018-09-30,-0.01596246519248823,-0.01791656714397405,-0.012382501783542499,-0.013977924318132717,-0.006712957858351909,-0.015543138531843192,-0.006605676073906497,-0.017239078990977874,-0.008008753819376602,-0.008008754919142658,-0.00928469378947816,-0.01044680773187645,-0.029866106529170322,0.0,0.0,0.0,0.0,-0.03160392924584399,-0.024851291964916644,-0.030458426773580793,-0.027030518534616133,-0.026489335647792545,-0.02194592157635955,-0.01144111948943427,-0.031349709116216484,-0.035803710316361315,-0.03465680590365394,-0.024712565645509943,-0.01708249611224677,-0.0052372095890258485,-0.0488366774389426,-0.04671778844270802,-0.07898532905409728,-0.07898532905409728
2018-10-31,-0.0554149313711072,-0.05319026600698462,-0.05545715231410209,-0.05393407118248539,-0.047723729293322026,-0.0888535968672679,-0.047583600655977665,-0.08552743705546517,-0.043678275029084945,-0.04367826916820072,-0.08351993885992137,-0.08080129838433991,-0.1859432465959081,-0.06828295762246472,-0.068282970321213,-0.06346382231696013,-0.06346381868810425,-0.18860971869115772,-0.16920646260705885,-0.20937759003208556,-0.17060736297582602,-0.17592075867057166,-0.1803937597705224,-0.18293440677217077,-0.18504475854124947,-0.1891053344312218,-0.19416552687274014,-0.16913987963993504,-0.15612480502068793,-0.19950950387899413,-0.18427520629604355,-0.18213386439681967,0.0,0.0
2018-11-30,-0.05727846572375839,-0.04208890554510947,-0.03122685873862363,-0.017542443609097957,-0.019774444948340575,-0.10196451039332832,-0.018872745369061472,-0.08863721831656801,-0.0028597007679525,-0.0028597025795845665,-0.057024382219572955,-0.04625381403971873,-0.14923436130848844,-0.028111762014571107,-0.028111769833275346,-0.016235721307145012,-0.016235712101270394,-0.15818764361141147,-0.12181925533900995,-0.17098288624091185,-0.12178906470447592,-0.1325498647413038,-0.13237056275536552,-0.15139553444707665,-0.13499489882672489,-0.129887649508295,-0.1234315848931965,-0.13978251104651573,-0.1309095113213229,-0.16938607746720746,-0.1414887844097974,-0.12490725981956186,0.0,0.0
