data,equal_weight,markowitz_puro__min_vol,markowitz_puro__max_sharpe,markowitz_restrito__min_vol,markowitz_restrito__max_sharpe,hrp
2025-06-30,398.82109107959144,356.6877161706861,680.1092460509956,361.411675473737,498.92315999060344,364.0727979384099
2025-07-31,402.7945923051669,356.12008017010584,685.4680552735023,363.30427401367797,501.9434262468609,366.24850062271565
2025-08-31,404.69300618421624,368.22701637256966,690.7487570998088,368.87383925056787,503.44048352327036,370.42959764103443
2025-09-30,411.0499225848078,374.6171828732479,710.1382274114814,375.0858534190778,508.76264629801835,377.31599219613554
2025-10-31,429.863604651342,385.68420634970323,756.8940947890928,388.24008284325,543.2607519914417,391.7645373642202
2025-11-30,431.11090604511924,394.88533388380665,762.2782872542424,393.17497122855315,545.8206215957571,395.45439503267534
2025-12-31,448.3003655897066,404.88730042563725,777.7057905454152,405.061754306118,560.496788029902,412.2818309745974
2026-01-31,455.4147453936319,424.5170135787485,801.2861328414081,417.13621308465684,572.5774055218674,420.527461092031
2026-02-28,468.8809268015125,440.2825653880294,807.5549248590839,430.6045978591508,581.6076656529987,433.0031086519164
2026-03-31,447.21894046979617,427.2532914696678,796.0466352017288,412.3578169382382,564.1377159345371,411.6987448230758
2026-04-30,452.81320854666245,433.7984120046602,830.81086096251,417.26519871424557,575.7683003059126,417.1898122323084
