carteira,tipo,carteira_tipo,ativo,peso_%
etfs_com_tudo,hrp,etfs_com_tudo__hrp,VT,2.6114
etfs_com_tudo,hrp,etfs_com_tudo__hrp,ENZL,2.5024
etfs_com_tudo,hrp,etfs_com_tudo__hrp,SPY,2.4513
etfs_com_tudo,hrp,etfs_com_tudo__hrp,XLE,2.3317
etfs_com_tudo,hrp,etfs_com_tudo__hrp,FEZ,2.2611
etfs_com_tudo,hrp,etfs_com_tudo__hrp,EWG,2.206
etfs_com_tudo,hrp,etfs_com_tudo__hrp,MCHI,1.976
etfs_com_tudo,hrp,etfs_com_tudo__hrp,EWT,1.9207
etfs_com_tudo,hrp,etfs_com_tudo__hrp,BTC-USD,1.0257
etfs_desenvolvidos_emergentes,hrp,etfs_desenvolvidos_emergentes__hrp,IEMG,50.0
etfs_desenvolvidos_emergentes,hrp,etfs_desenvolvidos_emergentes__hrp,VEA,50.0
etfs_europa,hrp,etfs_europa__hrp,EWU,57.3656
etfs_europa,hrp,etfs_europa__hrp,FEZ,22.0921
etfs_europa,hrp,etfs_europa__hrp,EWG,20.5422
etfs_exterior,hrp,etfs_exterior__hrp,ECH,7.0279
etfs_exterior,hrp,etfs_exterior__hrp,VT,6.6308
etfs_exterior,hrp,etfs_exterior__hrp,INDA,6.5466
etfs_exterior,hrp,etfs_exterior__hrp,VEA,6.4771
etfs_exterior,hrp,etfs_exterior__hrp,EWJ,6.1331
etfs_exterior,hrp,etfs_exterior__hrp,FEZ,5.3331
etfs_exterior,hrp,etfs_exterior__hrp,EWW,5.2977
etfs_exterior,hrp,etfs_exterior__hrp,EWG,5.1064
etfs_exterior,hrp,etfs_exterior__hrp,EZA,4.9161
etfs_exterior,hrp,etfs_exterior__hrp,XLE,4.5815
etfs_exterior,hrp,etfs_exterior__hrp,EWY,4.5091
etfs_exterior,hrp,etfs_exterior__hrp,EWA,4.3831
etfs_exterior,hrp,etfs_exterior__hrp,EWU,4.2464
etfs_exterior,hrp,etfs_exterior__hrp,IEMG,3.9295
etfs_exterior,hrp,etfs_exterior__hrp,EWH,3.8874
etfs_exterior,hrp,etfs_exterior__hrp,ARGT,3.8707
etfs_exterior,hrp,etfs_exterior__hrp,ENZL,3.8205
etfs_exterior,hrp,etfs_exterior__hrp,ACWI,3.2379
etfs_exterior,hrp,etfs_exterior__hrp,SPY,2.7044
etfs_exterior,hrp,etfs_exterior__hrp,MCHI,2.4971
etfs_exterior,hrp,etfs_exterior__hrp,EWT,2.4404
etfs_exterior,hrp,etfs_exterior__hrp,QQQ,2.423
etfs_global,hrp,etfs_global__hrp,VEA,50.4987
etfs_global,hrp,etfs_global__hrp,ACWI,25.0002
etfs_global,hrp,etfs_global__hrp,VT,24.501
etfs_latam,hrp,etfs_latam__hrp,EWW,49.9423
etfs_latam,hrp,etfs_latam__hrp,ECH,32.2795
etfs_latam,hrp,etfs_latam__hrp,ARGT,17.7782
etfs_oceania,hrp,etfs_oceania__hrp,ENZL,50.0
etfs_oceania,hrp,etfs_oceania__hrp,EWA,50.0
etfs_todos,hrp,etfs_todos__hrp,ECH,7.4408
etfs_todos,hrp,etfs_todos__hrp,BOVA11.SA,6.3225
etfs_todos,hrp,etfs_todos__hrp,EWW,6.2427
etfs_todos,hrp,etfs_todos__hrp,VT,5.9048
etfs_todos,hrp,etfs_todos__hrp,EZA,5.7791
etfs_todos,hrp,etfs_todos__hrp,VEA,5.768
etfs_todos,hrp,etfs_todos__hrp,EWA,4.8356
etfs_todos,hrp,etfs_todos__hrp,FEZ,4.713
etfs_todos,hrp,etfs_todos__hrp,ENZL,4.5557
etfs_todos,hrp,etfs_todos__hrp,MCHI,4.5034
etfs_todos,hrp,etfs_todos__hrp,EWH,4.4954
etfs_todos,hrp,etfs_todos__hrp,INDA,4.1879
etfs_todos,hrp,etfs_todos__hrp,EWU,3.7527
etfs_todos,hrp,etfs_todos__hrp,SMAL11.SA,3.7277
etfs_todos,hrp,etfs_todos__hrp,XLE,3.5564
etfs_todos,hrp,etfs_todos__hrp,IEMG,3.4993
etfs_todos,hrp,etfs_todos__hrp,EWJ,3.0343
etfs_todos,hrp,etfs_todos__hrp,EWY,2.9419
etfs_todos,hrp,etfs_todos__hrp,ACWI,2.8834
etfs_todos,hrp,etfs_todos__hrp,ARGT,2.6059
etfs_todos,hrp,etfs_todos__hrp,EWG,2.5264
etfs_todos,hrp,etfs_todos__hrp,SPY,2.4083
etfs_todos,hrp,etfs_todos__hrp,EWT,2.1733
etfs_todos,hrp,etfs_todos__hrp,QQQ,2.1414
