data,etfs_com_tudo,etfs_com_ouro_btc,etfs_com_ouro_petroleo,etfs_com_ouro,etfs_com_btc_petroleo,etfs_com_btc,etfs_america_norte,etfs_com_petroleo,etfs_todos,etfs_global,etfs_exterior,etfs_desenvolvidos_emergentes,etfs_asia,etfs_latam,etfs_europa,etfs_oceania,etfs_brasil
2021-12-31,-0.013186903070462885,-0.021810859836576046,-0.018372570841631575,-0.015055348297019933,-0.020573691321172594,-0.020354176945266977,0.0,-0.016975898437437187,-0.02721435056868815,-0.009460668491327207,-0.01924192138217573,-0.025344097453538716,-0.05374726558410081,-0.03793256212502849,-0.013673849377092706,-0.058313939752476784,-0.20883714032164613
2022-01-31,-0.0443664079707915,-0.052104135242866056,-0.04150219414508716,-0.04524121687142779,-0.044135464145731884,-0.05235090889674343,-0.022981606293254853,-0.040330646076474186,-0.057232315473893514,-0.08649906490272175,-0.06104883623711499,-0.08196534648905063,-0.10447823158902303,-0.052258277082852245,-0.04866777361139263,-0.18278315187234695,-0.16774145321199796
2022-02-28,-0.06936078591635708,-0.08456043489760989,-0.07312807052457482,-0.0785021859589039,-0.08276294484923341,-0.09322814597740359,-0.06148215061658391,-0.08072978804710662,-0.09897312103350553,-0.14555690440928415,-0.10840021540754219,-0.14586545183109623,-0.16533034746725828,-0.0674558630886285,-0.12413705273157738,-0.1746991744254569,-0.18539369195390354
2022-03-31,-0.10141626155761474,-0.11663584919807979,-0.10599963914052757,-0.11397954454030534,-0.11204536287413192,-0.12481522675199364,-0.08195568733727698,-0.11181703117668074,-0.13284897666212547,-0.19991801918547836,-0.15429602541689313,-0.21930300376422496,-0.24480372113940063,-0.05022768726841442,-0.19427140501473983,-0.19500638535824988,-0.12402069107889813
2022-04-30,-0.13619596666822864,-0.15929395671621727,-0.1435028999892195,-0.1524037100211385,-0.15815987884800364,-0.1721743262100276,-0.12425530556636466,-0.1550500640117033,-0.17824017568204265,-0.23324525599477353,-0.19249232750289824,-0.243223321766609,-0.2659450777210456,-0.1255179166476732,-0.2135851074900863,-0.23405409381733655,-0.2076912908874291
2022-05-31,-0.1516381821239846,-0.16810844543763848,-0.1462710270170362,-0.16020890164424295,-0.15841185670513802,-0.17764732456772936,-0.11667007605192758,-0.153840895217507,-0.18035872699657296,-0.25415687892798744,-0.19835997029071806,-0.26338820315455447,-0.284448037726462,-0.08665907074977208,-0.2152017059505612,-0.2731918077615776,-0.19786546645794523
2022-06-30,-0.1630476321022334,-0.18640839732709225,-0.15775804382045755,-0.1693494053052066,-0.1836717761844181,-0.1993920662940516,-0.14558058950453678,-0.171409689083039,-0.19686720354176557,-0.2572193488963981,-0.20980484649112274,-0.25626288338953174,-0.25407598211527593,-0.13918365386387188,-0.22773790017924544,-0.28010957147155136,-0.3093824184130042
2022-07-31,-0.13282039740066975,-0.15049301378534763,-0.12564482798313048,-0.1382714116881839,-0.1435105639824501,-0.16116329263791762,-0.05726681188841942,-0.1354323647755029,-0.1609988703115106,-0.21125112582163819,-0.16937457020419244,-0.23631051536131786,-0.24209438293400054,-0.09099626640783265,-0.2011463961989267,-0.2246756409090418,-0.2774191926159315
2022-08-31,-0.15470741220077877,-0.1697879799416152,-0.14815924366484934,-0.16076470491594252,-0.1640467797150712,-0.18198095520095892,-0.08892284171323361,-0.15815474514817485,-0.18362432393781836,-0.2596560411196175,-0.20241198057903942,-0.2718450785540395,-0.27127485389578243,-0.09980375533516272,-0.26445546312140167,-0.25922426781586083,-0.2115446966742539
2022-09-30,-0.1782814515811153,-0.19794360101134645,-0.17930266482105894,-0.18844488463538323,-0.20010822081321145,-0.21434474491303612,-0.13333173615542715,-0.19391652392390046,-0.2195292439535691,-0.29537476749815605,-0.2403424039605787,-0.3140457217079622,-0.31500648023709743,-0.09884862713027098,-0.29669739440636755,-0.3061680426857707,-0.21421802155815406
2022-10-31,-0.1596441524725627,-0.1770738208463859,-0.15933229348878397,-0.16891127459186017,-0.1715014095552878,-0.18910761498592954,-0.045469319167789624,-0.16667212233201523,-0.19526887966485762,-0.26649523159304156,-0.21302352472767838,-0.3122329991900853,-0.34778155805137156,-0.033582103523736584,-0.2508318145541354,-0.28089160154434345,-0.16691205499225825
